Precision,Recall,F1-Score,Accuracy
1.0,0.2857142857142857,0.4444444444444445,0.2857142857142857
1.0,0.9545454545454546,0.9767441860465117,0.9545454545454546
1.0,0.8,0.888888888888889,0.8
1.0,0.6875,0.8148148148148148,0.6875
1.0,0.43333333333333335,0.6046511627906976,0.43333333333333335
1.0,0.8620689655172413,0.9259259259259259,0.8620689655172413
1.0,0.7647058823529411,0.8666666666666666,0.7647058823529411
1.0,0.5652173913043478,0.7222222222222222,0.5652173913043478
1.0,0.43478260869565216,0.6060606060606061,0.43478260869565216
1.0,0.68,0.8095238095238095,0.68
1.0,0.4444444444444444,0.6153846153846153,0.4444444444444444
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.696969696969697,0.8214285714285715,0.696969696969697
1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143
1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888
1.0,0.6333333333333333,0.7755102040816326,0.6333333333333333
1.0,0.75,0.8571428571428571,0.75
1.0,0.8,0.888888888888889,0.8
1.0,0.75,0.8571428571428571,0.75
1.0,0.76,0.8636363636363636,0.76
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.391304347826087,0.5625,0.391304347826087
1.0,0.4,0.5714285714285715,0.4
1.0,0.8,0.888888888888889,0.8
1.0,0.8387096774193549,0.9122807017543859,0.8387096774193549
1.0,0.8666666666666667,0.9285714285714286,0.8666666666666667
1.0,0.8095238095238095,0.8947368421052632,0.8095238095238095
1.0,0.5625,0.72,0.5625
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.7727272727272727,0.8717948717948718,0.7727272727272727
1.0,0.4375,0.6086956521739131,0.4375
1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143
1.0,0.42857142857142855,0.6,0.42857142857142855
1.0,0.8461538461538461,0.9166666666666666,0.8461538461538461
1.0,0.8095238095238095,0.8947368421052632,0.8095238095238095
1.0,0.2727272727272727,0.42857142857142855,0.2727272727272727
1.0,0.9130434782608695,0.9545454545454545,0.9130434782608695
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.76,0.8636363636363636,0.76
1.0,0.78125,0.8771929824561403,0.78125
1.0,0.5909090909090909,0.7428571428571429,0.5909090909090909
1.0,0.48148148148148145,0.65,0.48148148148148145
1.0,0.7931034482758621,0.8846153846153846,0.7931034482758621
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.7272727272727273,0.8421052631578948,0.7272727272727273
1.0,0.5384615384615384,0.7000000000000001,0.5384615384615384
1.0,0.5714285714285714,0.7272727272727273,0.5714285714285714
1.0,0.35714285714285715,0.5263157894736842,0.35714285714285715
1.0,0.9523809523809523,0.975609756097561,0.9523809523809523
1.0,0.96,0.9795918367346939,0.96
1.0,0.75,0.8571428571428571,0.75
1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464
1.0,0.3333333333333333,0.5,0.3333333333333333
1.0,0.75,0.8571428571428571,0.75
1.0,0.5185185185185185,0.6829268292682926,0.5185185185185185
1.0,0.9259259259259259,0.9615384615384615,0.9259259259259259
1.0,0.4,0.5714285714285715,0.4
1.0,0.36363636363636365,0.5333333333333333,0.36363636363636365
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143
1.0,0.6923076923076923,0.8181818181818181,0.6923076923076923
1.0,0.7,0.8235294117647058,0.7
1.0,0.6923076923076923,0.8181818181818181,0.6923076923076923
1.0,0.8846153846153846,0.9387755102040816,0.8846153846153846
1.0,0.6956521739130435,0.8205128205128205,0.6956521739130435
1.0,0.55,0.7096774193548387,0.55
1.0,0.8,0.888888888888889,0.8
1.0,0.65,0.787878787878788,0.65
1.0,0.3181818181818182,0.4827586206896552,0.3181818181818182
1.0,0.9523809523809523,0.975609756097561,0.9523809523809523
1.0,0.8518518518518519,0.92,0.8518518518518519
1.0,0.9393939393939394,0.96875,0.9393939393939394
1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.9285714285714286,0.962962962962963,0.9285714285714286
1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464
1.0,0.65,0.787878787878788,0.65
1.0,0.92,0.9583333333333334,0.92
1.0,0.5416666666666666,0.7027027027027027,0.5416666666666666
1.0,0.8823529411764706,0.9375,0.8823529411764706
1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334
1.0,0.7666666666666667,0.8679245283018869,0.7666666666666667
1.0,0.3333333333333333,0.5,0.3333333333333333
1.0,0.7692307692307693,0.8695652173913044,0.7692307692307693
1.0,0.8235294117647058,0.9032258064516129,0.8235294117647058
1.0,0.8846153846153846,0.9387755102040816,0.8846153846153846
1.0,0.4666666666666667,0.6363636363636364,0.4666666666666667
1.0,0.7391304347826086,0.85,0.7391304347826086
1.0,0.7307692307692307,0.8444444444444443,0.7307692307692307
1.0,0.47368421052631576,0.6428571428571429,0.47368421052631576
1.0,0.6818181818181818,0.8108108108108109,0.6818181818181818
1.0,0.8,0.888888888888889,0.8
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.64,0.7804878048780487,0.64
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.96,0.9795918367346939,0.96
1.0,0.8421052631578947,0.9142857142857143,0.8421052631578947
1.0,0.7391304347826086,0.85,0.7391304347826086
1.0,0.36363636363636365,0.5333333333333333,0.36363636363636365
1.0,0.4482758620689655,0.6190476190476191,0.4482758620689655
1.0,0.44,0.6111111111111112,0.44
1.0,0.6956521739130435,0.8205128205128205,0.6956521739130435
1.0,0.5,0.6666666666666666,0.5
1.0,0.6521739130434783,0.7894736842105263,0.6521739130434783
1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334
1.0,0.42857142857142855,0.6,0.42857142857142855
1.0,0.4230769230769231,0.5945945945945945,0.4230769230769231
1.0,0.8275862068965517,0.9056603773584906,0.8275862068965517
1.0,0.9166666666666666,0.9565217391304348,0.9166666666666666
1.0,0.8095238095238095,0.8947368421052632,0.8095238095238095
1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143
1.0,0.4666666666666667,0.6363636363636364,0.4666666666666667
1.0,0.22727272727272727,0.37037037037037035,0.22727272727272727
1.0,0.45454545454545453,0.625,0.45454545454545453
1.0,0.8,0.888888888888889,0.8
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.84,0.9130434782608696,0.84
1.0,0.8518518518518519,0.92,0.8518518518518519
1.0,0.6129032258064516,0.76,0.6129032258064516
1.0,0.391304347826087,0.5625,0.391304347826087
1.0,0.75,0.8571428571428571,0.75
1.0,0.34782608695652173,0.5161290322580645,0.34782608695652173
1.0,0.7692307692307693,0.8695652173913044,0.7692307692307693
1.0,0.5714285714285714,0.7272727272727273,0.5714285714285714
1.0,0.75,0.8571428571428571,0.75
1.0,0.8064516129032258,0.8928571428571428,0.8064516129032258
1.0,0.2777777777777778,0.4347826086956522,0.2777777777777778
1.0,0.6521739130434783,0.7894736842105263,0.6521739130434783
1.0,0.6521739130434783,0.7894736842105263,0.6521739130434783
1.0,0.5454545454545454,0.7058823529411764,0.5454545454545454
1.0,0.5454545454545454,0.7058823529411764,0.5454545454545454
1.0,0.4666666666666667,0.6363636363636364,0.4666666666666667
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.32,0.48484848484848486,0.32
1.0,0.45,0.6206896551724138,0.45
1.0,0.8666666666666667,0.9285714285714286,0.8666666666666667
1.0,0.7857142857142857,0.88,0.7857142857142857
1.0,0.64,0.7804878048780487,0.64
1.0,0.5882352941176471,0.7407407407407407,0.5882352941176471
1.0,0.5,0.6666666666666666,0.5
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.4444444444444444,0.6153846153846153,0.4444444444444444
1.0,0.7666666666666667,0.8679245283018869,0.7666666666666667
1.0,0.7916666666666666,0.8837209302325582,0.7916666666666666
1.0,0.2631578947368421,0.4166666666666667,0.2631578947368421
1.0,0.9333333333333333,0.9655172413793104,0.9333333333333333
1.0,0.7916666666666666,0.8837209302325582,0.7916666666666666
1.0,0.68,0.8095238095238095,0.68
1.0,0.7619047619047619,0.8648648648648648,0.7619047619047619
1.0,0.5454545454545454,0.7058823529411764,0.5454545454545454
1.0,0.1,0.18181818181818182,0.1
1.0,0.8064516129032258,0.8928571428571428,0.8064516129032258
1.0,0.625,0.7692307692307693,0.625
1.0,0.7692307692307693,0.8695652173913044,0.7692307692307693
1.0,0.7391304347826086,0.85,0.7391304347826086
1.0,0.875,0.9333333333333333,0.875
1.0,0.4375,0.6086956521739131,0.4375
1.0,0.56,0.717948717948718,0.56
1.0,0.6153846153846154,0.761904761904762,0.6153846153846154
1.0,0.6153846153846154,0.761904761904762,0.6153846153846154
1.0,0.47619047619047616,0.6451612903225806,0.47619047619047616
1.0,0.85,0.9189189189189189,0.85
1.0,0.85,0.9189189189189189,0.85
1.0,0.5384615384615384,0.7000000000000001,0.5384615384615384
1.0,0.7222222222222222,0.8387096774193548,0.7222222222222222
1.0,0.7368421052631579,0.8484848484848484,0.7368421052631579
1.0,0.7272727272727273,0.8421052631578948,0.7272727272727273
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.7894736842105263,0.8823529411764706,0.7894736842105263
1.0,0.631578947368421,0.7741935483870968,0.631578947368421
1.0,0.7777777777777778,0.8750000000000001,0.7777777777777778
1.0,0.5833333333333334,0.7368421052631579,0.5833333333333334
1.0,0.6842105263157895,0.8125000000000001,0.6842105263157895
1.0,0.5416666666666666,0.7027027027027027,0.5416666666666666
1.0,0.4,0.5714285714285715,0.4
1.0,0.2222222222222222,0.3636363636363636,0.2222222222222222
1.0,0.7647058823529411,0.8666666666666666,0.7647058823529411
1.0,0.5806451612903226,0.7346938775510204,0.5806451612903226
1.0,0.47368421052631576,0.6428571428571429,0.47368421052631576
1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888
1.0,0.85,0.9189189189189189,0.85
1.0,0.8666666666666667,0.9285714285714286,0.8666666666666667
1.0,0.4,0.5714285714285715,0.4
1.0,0.84,0.9130434782608696,0.84
1.0,0.23333333333333334,0.37837837837837834,0.23333333333333334
1.0,0.7941176470588235,0.8852459016393442,0.7941176470588235
1.0,0.5625,0.72,0.5625
1.0,0.55,0.7096774193548387,0.55
1.0,0.75,0.8571428571428571,0.75
1.0,0.8620689655172413,0.9259259259259259,0.8620689655172413
1.0,0.36666666666666664,0.5365853658536585,0.36666666666666664
1.0,0.5789473684210527,0.7333333333333334,0.5789473684210527
1.0,0.8823529411764706,0.9375,0.8823529411764706
1.0,0.9130434782608695,0.9545454545454545,0.9130434782608695
1.0,0.7222222222222222,0.8387096774193548,0.7222222222222222
1.0,0.5,0.6666666666666666,0.5
1.0,0.4782608695652174,0.6470588235294118,0.4782608695652174
1.0,0.5,0.6666666666666666,0.5
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.8636363636363636,0.9268292682926829,0.8636363636363636
1.0,0.25,0.4,0.25
1.0,0.64,0.7804878048780487,0.64
1.0,1.0,1.0,1.0
1.0,0.19047619047619047,0.32,0.19047619047619047
1.0,0.4166666666666667,0.5882352941176471,0.4166666666666667
1.0,0.8571428571428571,0.923076923076923,0.8571428571428571
1.0,0.75,0.8571428571428571,0.75
1.0,0.8,0.888888888888889,0.8
1.0,0.5357142857142857,0.6976744186046512,0.5357142857142857
1.0,0.8666666666666667,0.9285714285714286,0.8666666666666667
1.0,0.5833333333333334,0.7368421052631579,0.5833333333333334
1.0,0.6428571428571429,0.782608695652174,0.6428571428571429
1.0,0.7368421052631579,0.8484848484848484,0.7368421052631579
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.8260869565217391,0.9047619047619047,0.8260869565217391
1.0,0.8095238095238095,0.8947368421052632,0.8095238095238095
1.0,0.4666666666666667,0.6363636363636364,0.4666666666666667
1.0,0.3333333333333333,0.5,0.3333333333333333
1.0,0.8181818181818182,0.9,0.8181818181818182
